time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.03892776042708783,-0.07408042685673799,11.605510304352297,6.218447308937078,6.271356402807092,0.0,-0.0294078852233737,-0.32876610181233445,2.86128579509642,-0.06951842051921378,-0.02314446734592815,0.0,475.36165802704176,476.17458932274747,474.85865996036443,475.2634390251302
1.2600000000000007,-0.04048181677048586,-0.09494886034737249,11.776951190106072,6.214807521742063,6.270167132904593,0.0,-0.022287912875709307,-0.36716977948870444,2.853399854336473,-0.06264423147655643,-0.019307889252607024,0.0,409.7545221389077,410.0953957146146,409.8243425578416,410.4311044788557
1.3200000000000007,-0.04149939340766893,-0.11867908616128255,11.955112245146786,6.21179093533237,6.2706798051782755,0.0,-0.011685535346826066,-0.42415127051082663,3.084670889761025,-0.07335719653601348,-0.0062960365187420325,0.0,484.609888017198,485.5870692582951,484.8312060289703,484.02277694756583
1.3800000000000008,-0.04200528077769111,-0.14533211129483398,12.139238737972942,6.209112955278705,6.275614404278308,0.0,-0.005564413216941161,-0.4644995533563475,3.0529433307322833,-0.08898874185006343,0.017780934581692415,0.0,402.84432654321176,405.01566956501415,403.37291768850065,401.9531109370583
1.4400000000000008,-0.042200633425465414,-0.174711410701403,12.324801759142625,6.203827210778819,6.279561190829799,0.0,-0.0013230220108373248,-0.5153149849622881,3.1322245802062203,-0.09299483663837928,0.03520963192208725,0.0,439.63993807518835,441.08175902782256,439.8122241262104,439.4733619259384
1.5000000000000009,-0.04222455342811618,-0.20732626688164787,12.51613569157939,6.198991041542051,0.0020864249890264475,0.0,-4.999290234526389e-05,-0.5723150346172755,3.245202434278772,-0.1037172118656518,0.054822773238093446,0.0,449.35074992573516,450.93886277539167,452.599527337692,451.72790699166217
1.560000000000001,-0.042290092181139854,-0.24353107363200466,12.71501073725358,6.194105245255141,0.006075869089634978,0.0,-0.002575764282093097,-0.6350180991332439,3.3834969615059056,-0.0921934684169201,0.04437856565664019,0.0,460.0675676780228,459.24146596977397,459.3481147776895,460.2528377992365
1.620000000000001,-0.04258576031176709,-0.2835091590979918,12.921089623559029,6.188695529153097,0.009689593158914711,0.0,-0.007661025921624007,-0.6981154167840866,3.485415830967262,-0.08938550111135167,0.03242838882173622,0.0,449.9777407594045,449.01010399933347,449.40264948467353,449.62331251250447
1.680000000000001,-0.0432974825811162,-0.32770064782729386,13.136560499746736,6.183344661739662,0.013545165536058335,0.0,-0.016533771092214086,-0.775506886014601,3.696189592670203,-0.08887934961938158,0.01604194751894447,0.0,482.4261866153084,481.18738474641077,484.25333899934867,484.2854919203162
1.740000000000001,-0.044583877175040636,-0.3763913643026025,13.362001566352504,6.179271604460084,0.014503640323812128,0.0,-0.026443682329047,-0.8479205891509857,3.818034077412585,-0.07772651389136744,0.013864657460158043,0.0,458.8629261848051,458.6899316842879,456.87105634600147,457.75372891198907
